plot_id,row,column,barcode,al_col,iblock,rep,Irr,loc,entry,source,name,identity,stand,flowering_notes,hairiness,date_50pct_open,days_to_50pct_open,yield_rating,sc_wt,Scyld_ac,25_boll_wt,boll_no_ha,fuzzy_seed_wt,Lint_wt,LintPct,Lyld_ac,Lyd_kg_ha,mic,UHM,UI,Str,Elo,SFC
20121,24,22,,1,128,2,WW,Sandhills,52,AZ_2014_624,TX-2347,99_1,5,.,3,9.9,119,4,6.8,2672.3,141,531072,85,56,0.4,1068.92,1198.098181,4.24,1.1,82,28.7,6.4,9.1
20122,23,22,,2,128,2,WW,Sandhills,40,AZ_2014_611,TX-2313,85_1,2,.,2,9.23,134,2,1,393,77,143017,56,19,0.25,98.25,110.1234389,4.78,0.99,80.4,31.8,6.1,8.9
20123,22,22,,3,128,2,WW,Sandhills,81,AZ_2014_654,TX-2384,127_1,5,.,2,9.14,125,3,3.2,1257.5,157,224438,105,53,0.34,427.55,479.2190973,3.75,1.13,82.3,32.2,5.4,7.9
20124,21,22,,4,128,2,WW,Sandhills,99,AZ_2014_689,TX-2022-1,78_1,3,.,2,9.23,134,3,3.8,1493.3,131,319419,87,44,0.34,507.72,569.0775817,4.98,1.03,80.8,30.3,5.1,9.3
20125,20,22,,5,128,2,WW,Sandhills,80,AZ_2014_653,TX-2383,126_1,5,.,1,9.9,119,4,2.8,1100.3,133,231819,85,48,0.36,396.11,443.9795968,4.56,1.02,80.5,28.4,5.9,9.6
20126,19,22,,6,128,2,WW,Sandhills,36,AZ_2014_607,TX-2074,80_1,4,.,4,9.14,125,3,4,1571.9,152,289780,92,60,0.39,613.04,687.1254248,4.73,1.11,80.8,30.5,4.1,9.9
20127,18,22,,7,128,2,WW,Sandhills,176,AZ_2014_866,TX-1300-1,45_1,4,.,2,9.9,119,3,4,1571.9,142,310187,86,56,0.39,613.04,687.1254248,4.41,1.04,81.3,27.1,5.2,9.5
20128,17,22,,8,128,2,WW,Sandhills,91,AZ_2014_670,TX-1462-3,65_3,5,.,4,9.14,125,3,5.4,2122.1,127,468219,87,39,0.31,657.85,737.3506798,4.33,1.22,84.2,35.7,4.3,7.4
20129,17,23,,1,129,2,WW,Sandhills,163,AZ_2014_832,TX-681-5,152_5,3,.,2,9.23,134,3,3.6,1414.7,134,295834,87,45,0.34,481,539.1284897,3.86,1,80.7,28.2,4.6,10
20130,18,23,,2,129,2,WW,Sandhills,139,AZ_2014_792,TX-1283-3,44_3,3,.,2,.,135+,2,2,786,85,259114,54,31,0.36,282.96,317.1555041,4.16,1.08,78.4,30.2,5.5,11
20131,19,23,,3,129,2,WW,Sandhills,94,AZ_2014_677,TX-1718,68_1,2,.,3,.,135+,3,3,1178.9,136,242896,86,49,0.36,424.4,475.6884221,4.34,1.05,80.9,31.2,5.6,8.5
20132,20,23,,4,129,2,WW,Sandhills,33,AZ_2014_604,TX-1327,57_1,5,.,4,9.14,125,4,3.8,1493.3,157,266521,97,59,0.38,567.45,636.0259075,4.69,1.16,83.8,32.3,5.4,7.7
20133,21,23,,5,129,2,WW,Sandhills,128,AZ_2014_756,TX-691-1,153_1,2,.,3,9.23,134,2,1.4,550.2,125,123341,77,47,0.38,209.08,234.3471614,4.47,1.15,81.5,32.9,5.2,8.9
20134,22,23,,6,129,2,WW,Sandhills,203,AZ_2015_033,TX-108,165_1,3,.,3,.,135+,1,0.4,157.2,107,41169,75,31,0.29,45.59,51.09951735,4.12,1.06,83.2,31.8,6.2,7.2
20135,23,23,,7,129,2,WW,Sandhills,97,AZ_2014_684,TX-1941-2,72_2,5,.,2,.,135+,2,1.6,628.8,94,187448,63,30,0.32,201.22,225.5372863,3.85,1.3,85.4,38.4,5.6,6.5
20136,24,23,,8,129,2,WW,Sandhills,125,AZ_2014_741,TX-621-1,148_1,4,.,3,.,135+,2,0.8,314.4,69,127679,51,17,0.25,78.6,88.09875113,4.94,0.87,79.8,26.7,8.4,11.8
20137,25,23,,1,130,2,WW,Sandhills,215,AZ_2015_111,TX-1149-2,166_2,5,.,2,9.23,134,4,7,2750.9,101,763207,66,34,0.34,935.31,1048.341513,4.88,1,81.6,31.9,6.8,7.9
20138,26,23,,2,130,2,WW,Sandhills,168,AZ_2014_845,TX-1042-1,15_1,4,.,2,9.23,134,4,3.2,1257.5,110,320334,77,33,0.3,377.25,422.8403799,4.01,1.07,82.1,32.6,6.4,8.1
20139,27,23,,3,130,2,WW,Sandhills,127,AZ_2014_748,TX-650-2,150_2,2,.,1,9.23,134,3,2.2,864.6,122,198581,80,41,0.34,293.96,329.4848458,4.06,1.15,80.7,33.1,6.2,9
20140,28,23,,4,130,2,WW,Sandhills,2,AZ_2014_568,TX-40,2_1,5,.,2,9.14,125,4,4.4,1729.1,193,251045,120,71,0.37,639.77,717.0857253,4.42,1.07,80.2,29.2,5.3,10.2
20141,29,23,,5,130,2,WW,Sandhills,196,AZ_2015_008,TX-1301,169_1,5,.,3,9.6,119,4,6.2,2436.5,159,429397,96,59,0.37,901.51,1010.456808,4.62,1.03,82.6,27.2,6.6,7.4
20142,30,23,,6,130,2,WW,Sandhills,86,AZ_2014_660,TX-2355,105_1,5,.,2,8.29,112,3,4.8,1886.3,133,397416,83,49,0.37,697.93,782.2743178,4.03,1.09,81.1,30.7,5.6,8.8
20143,31,23,,7,130,2,WW,Sandhills,137,AZ_2014_786,TX-1211,38_1,2,.,4,9.14,125,4,4.2,1650.5,122,379094,83,38,0.31,511.66,573.4937278,4.7,1.04,82.5,27.7,5.6,8.7
20144,32,23,,8,130,2,WW,Sandhills,191,AZ_2014_892,TX-1199-2,34_2,4,.,3,9.23,134,3,2.8,1100.3,145,212633,95,48,0.33,363.1,406.980363,4.86,0.99,81.3,29,5.6,8.6
20145,32,24,,1,131,2,WW,Sandhills,4,AZ_2014_570,TX-62,4_1,5,.,2,9.14,125,4,4.8,1886.3,140,377545,91,47,0.34,641.34,718.8454587,4.54,1.09,80.5,31.4,5.6,8.9
20146,31,24,,2,131,2,WW,Sandhills,75,AZ_2014_648,TX-2375,121_1,5,.,2,8.31,112,3,5.2,2043.5,164,349155,103,59,0.36,735.66,824.56396,4.74,1.1,81.8,26.8,4.7,9.6
20147,30,24,,3,131,2,WW,Sandhills,140,AZ_2014_796,TX-1364-2,59_2,4,.,2,9.23,134,4,5.2,2043.5,148,386904,97,52,0.35,715.23,801.6650098,5.27,1,81.7,29.5,5.1,8.5
20148,29,24,,4,131,2,WW,Sandhills,49,AZ_2014_621,TX-2324,95_1,4,.,4,9.9,119,3,5.4,2122.1,121,491440,78,42,0.35,742.74,832.4995727,3.83,1.05,81.4,29.1,3.9,9.6
20149,28,24,,5,131,2,WW,Sandhills,65,AZ_2014_637,TX-2361,111_1,3,.,1,9.23,134,2,3,1178.9,105,314613,70,34,0.32,377.25,422.8403799,4.24,0.98,79.5,28.9,5.5,11.1
20150,27,24,,6,131,2,WW,Sandhills,53,AZ_2014_625,TX-2348,100_1,1,.,2,9.23,134,2,2.4,943.2,154,171623,96,58,0.38,358.42,401.7347886,3.72,1.12,82.8,31.7,5.3,8
20151,26,24,,7,131,2,WW,Sandhills,34,AZ_2014_605,TX-1311,53_1,2,.,3,9.23,134,3,2,786,141,156203,96,43,0.3,235.8,264.2962534,4.14,1.07,82.1,29.9,5.5,8.7
20152,25,24,,8,131,2,WW,Sandhills,3,AZ_2014_569,TX-43,3_1,3,.,3,.,135+,3,3.6,1414.7,181,219013,110,70,0.39,551.73,618.4061573,4.17,1.1,83.5,31.6,5.4,7.8
20153,24,24,,1,132,2,WW,Sandhills,27,AZ_2014_598,TX-1306,50_1,3,.,2,9.23,134,3,2.6,1021.8,152,188371,95,56,0.37,378.07,423.7594763,4.28,1.16,83.5,36.7,5.8,7.7
20154,23,24,,2,132,2,WW,Sandhills,152,AZ_2014_814,TX-117-1,29_1,3,.,3,9.23,134,3,2.6,1021.8,148,193459,96,50,0.34,347.41,389.3942383,4.44,1.04,82.1,29.8,5.7,8.3
20155,22,24,,3,132,2,WW,Sandhills,90,AZ_2014_668,TX-1462-1,65_1,5,.,4,9.23,134,3,1.4,550.2,137,112532,92,44,0.32,176.06,197.3367191,4.46,1.16,83.7,35.2,4.9,8
20156,21,24,,4,132,2,WW,Sandhills,156,AZ_2014_822,TX-195-1,73_1,3,.,4,9.23,134,3,2.2,864.6,136,178142,80,52,0.38,328.55,368.2550214,4.83,1.08,81.1,32.3,5.4,8.7
20157,20,24,,5,132,2,WW,Sandhills,194,AZ_2015_002,TX-0984,187_1,5,.,3,9.9,119,4,3.8,1493.3,162,258296,99,60,0.37,552.52,619.2916282,4.56,1.1,82.2,30.8,5.5,8.2
20158,19,24,,6,132,2,WW,Sandhills,147,AZ_2014_808,TX-2420-2,137_2,4,.,2,8.31,112,4,4.8,1886.3,119,444172,69,48,0.4,754.52,845.7031769,4.22,1.1,81.2,30.9,5.9,8.9
20159,18,24,,7,132,2,WW,Sandhills,107,AZ_2014_709,TX-141-1,62_1,5,.,2,9.9,119,5,5.2,2043.5,149,384305,93,53,0.36,735.66,824.56396,4.46,1.07,81.2,33.6,5.1,9
20160,17,24,,8,132,2,WW,Sandhills,171,AZ_2014_859,TX-1194-1,32_1,5,.,2,9.6,119,3,5.8,2279.3,129,495105,79,49,0.38,866.13,970.8011618,4.28,1.01,79.8,26.4,4.2,10.8
20161,17,25,,1,133,2,WW,Sandhills,195,AZ_2015_005,TX-1213,168_1,5,.,3,9.6,119,3,6,2357.9,142,465293,90,50,0.35,825.27,925.0032614,3.88,1.14,83,29.7,5.8,8.1
20162,18,25,,2,133,2,WW,Sandhills,72,AZ_2014_645,TX-2372,118_1,5,.,2,9.9,119,3,5,1964.9,143,385027,86,57,0.4,785.96,880.9426773,3.8,1.05,79,26.8,5.6,11.1
20163,19,25,,3,133,2,WW,Sandhills,12,AZ_2014_580,TX-709,13_1,5,.,3,9.9,119,4,6.6,2593.7,167,435204,104,59,0.35,907.8,1017.50695,4.21,1.1,81.3,29.6,5.7,9.7
20164,20,25,,4,133,2,WW,Sandhills,216,AZ_2015_119,TX-2402,177_1,4,.,3,9.23,134,2,2.4,943.2,83,318434,58,23,0.28,264.1,296.0162872,4.42,1.06,81.3,32.1,5.6,8.3
20165,21,25,,5,133,2,WW,Sandhills,123,AZ_2014_737,TX-597-1,146_1,4,.,3,9.14,125,4,5.2,2043.5,121,473238,82,38,0.31,633.49,710.046792,4.17,1.04,81.6,32.8,5.5,8.5
20166,22,25,,6,133,2,WW,Sandhills,62,AZ_2014_634,TX-2359,109_1,4,.,3,9.9,119,4,2.2,864.6,137,176839,85,51,0.37,319.9,358.5596754,4.71,1.14,83,29.5,5.5,8.1
20167,23,25,,7,133,2,WW,Sandhills,23,AZ_2014_594,TX-1302,46_1,5,.,2,9.6,119,4,5.2,2043.5,116,493636,74,41,0.35,715.23,801.6650098,4.69,1.04,81.2,29.6,5.9,8.9
20168,24,25,,8,133,2,WW,Sandhills,39,AZ_2014_610,TX-2311,84_1,5,.,1,9.14,125,3,3,1178.9,149,221708,99,50,0.34,400.83,449.2700053,4.51,1,80.3,27.5,5.5,9.9
20169,25,25,,1,134,2,WW,Sandhills,56,AZ_2014_628,TX-2323,94_1,5,.,3,9.6,119,5,6.4,2515.1,123,572977,71,49,0.4,1006.04,1127.619181,4.42,1.1,83,32.3,5.2,8.1
20170,26,25,,2,134,2,WW,Sandhills,170,AZ_2014_849,TX-1076,18_1,2,.,3,9.23,134,3,2.2,864.6,129,187804,91,38,0.29,250.73,281.0305327,3.61,1.16,81.8,34.2,4.4,8.9
20171,27,25,,3,134,2,WW,Sandhills,16,AZ_2014_585,TX-1178,30_1,4,.,2,9.14,125,3,3.2,1257.5,139,253501,90,47,0.34,427.55,479.2190973,4.3,1.15,82.7,30.3,5.2,8.5
20172,28,25,,4,134,2,WW,Sandhills,122,AZ_2014_736,TX-570-2,145_2,5,.,2,9.6,119,4,5,1964.9,136,404843,86,49,0.36,707.36,792.8439262,4.47,1.09,81.8,32.4,5.5,7.7
20173,29,25,,5,134,2,WW,Sandhills,85,AZ_2014_659,TX-2394,134_1,4,.,2,9.6,119,3,2.8,1100.3,150,205545,94,55,0.37,407.11,456.3089386,4.32,1.07,80.3,28.2,6.2,9.3
20174,30,25,,6,134,2,WW,Sandhills,214,AZ_2015_109,TX-1054-1,164_1,5,.,2,9.23,134,2,1.8,707.4,108,183536,73,34,0.31,219.29,245.7910323,3.99,1.13,81.1,35.6,5.2,9
20175,31,25,,7,134,2,WW,Sandhills,204,AZ_2015_040,TX-203,175_1,5,.,3,9.23,134,3,4.8,1886.3,132,400431,85,46,0.35,660.21,739.995884,4.84,1.03,81.3,30.5,5.9,9.1
20176,32,25,,8,134,2,WW,Sandhills,217,AZ_2015_140,PD94042,PD94042,5,.,2,9.14,125,4,3.2,1257.5,115,306409,67,45,0.39,490.43,549.6980982,4.25,1.05,82.7,33,5.6,8.1
20177,32,26,,1,135,2,WW,Sandhills,44,AZ_2014_615,TX-2358,108_1,5,.,3,9.23,134,3,3.6,1414.7,158,250897,104,53,0.34,481,539.1284897,4.14,1.07,82.7,32.4,5.3,7.9
20178,31,26,,2,135,2,WW,Sandhills,37,AZ_2014_608,TX-2119,81_1,3,.,3,9.23,134,3,3,1178.9,153,215911,89,64,0.42,495.14,554.9772982,4.13,1.07,82,28.3,5.6,8.4
20179,30,26,,3,135,2,WW,Sandhills,83,AZ_2014_656,TX-2386,129_1,4,.,2,9.14,125,3,4.4,1729.1,115,421317,77,36,0.31,536.02,600.7976155,4.61,1.07,82,30.8,5.3,9.1
20180,29,26,,4,135,2,WW,Sandhills,153,AZ_2014_815,TX-117-2,29_2,3,.,2,9.23,134,3,4.6,1807.7,178,284573,112,66,0.37,668.85,749.6800215,3.91,1.15,83.8,29.4,6.6,7.3
20181,28,26,,5,135,2,WW,Sandhills,21,AZ_2014_591,TX-1233,42_1,2,.,2,9.23,134,3,4,1571.9,162,271893,95,66,0.41,644.48,722.3649253,4.19,1,81.4,32.3,4.8,9.6
20182,27,26,,6,135,2,WW,Sandhills,184,AZ_2014_881,TX-762-3,156_3,3,.,2,9.23,134,4,3.6,1414.7,159,249318,93,63,0.4,565.88,634.2661742,4.32,1.09,82.1,30.5,7.1,7.9
20183,26,26,,7,135,2,WW,Sandhills,206,AZ_2015_052,TX-647,179_1,4,.,3,9.23,134,4,4.2,1650.5,127,364169,77,49,0.39,643.7,721.4906629,4.44,1.02,79.1,30.4,5.1,9.1
20184,25,26,,8,135,2,WW,Sandhills,61,AZ_2014_633,TX-2391,133_1,5,.,2,9.14,125,4,5.4,2122.1,160,371648,105,53,0.33,700.29,784.919522,3.75,1.12,82.3,29.1,5.7,8.4
20185,24,26,,1,136,2,WW,Sandhills,149,AZ_2014_811,TX-72-2,154_2,3,.,2,9.14,125,3,1.8,707.4,110,180203,69,41,0.37,261.74,293.371083,5.4,0.99,79.7,30.3,5.5,10.1
20186,23,26,,2,136,2,WW,Sandhills,223,PHY-72,PHY-72,PHY_72,5,.,2,9.9,119,5,9.6,3772.6,136,777302,77,58,0.43,1622.22,1818.264072,4.66,1.13,83.7,32.9,6.5,8
20187,22,26,,3,136,2,WW,Sandhills,116,AZ_2014_727,TX-239-2,131_2,4,.,1,9.14,125,3,1.8,707.4,113,175419,75,36,0.32,226.37,253.726645,4.04,1.12,81.2,32.9,5.1,8.6
20188,21,26,,4,136,2,WW,Sandhills,73,AZ_2014_646,TX-2318,89_1,3,.,3,9.14,125,3,3.6,1414.7,120,330348,76,44,0.37,523.44,586.697332,3.76,1.22,83.8,33.5,5.7,8
20189,20,26,,5,136,2,WW,Sandhills,189,AZ_2014_889,TX-1115,23_1,3,.,2,9.15,135+,4,5.2,2043.5,154,371829,88,63,0.41,837.84,939.0923365,4.36,0.99,79.8,26.3,4.7,10
20190,19,26,,6,136,2,WW,Sandhills,5,AZ_2014_571,TX-64,5_1,4,.,2,9.23,134,4,4.4,1729.1,133,364300,84,47,0.35,605.19,678.3267582,5.59,0.98,76.1,27,4.7,12.2
20191,18,26,,7,136,2,WW,Sandhills,141,AZ_2014_798,TX-2335-1,97_1,5,.,3,9.9,119,3,3.8,1493.3,105,398519,69,34,0.32,477.86,535.6090231,4.57,1.03,80.4,27.8,4.8,9.4
20192,17,26,,8,136,2,WW,Sandhills,14,AZ_2014_583,TX-1147,26_1,4,.,2,9.9,119,4,6.4,2515.1,153,460630,96,56,0.37,930.59,1043.051105,3.51,1.11,81.1,33,4.7,9.2
20193,17,27,,1,137,2,WW,Sandhills,119,AZ_2014_730,TX-286-1,139_1,5,.,3,9.14,125,4,6.4,2515.1,103,684236,62,39,0.38,955.74,1071.240463,4.79,1.05,82.1,32.5,5.3,8.7
20194,18,27,,2,137,2,WW,Sandhills,48,AZ_2014_620,TX-2316,87_1,2,.,2,9.6,119,4,3.2,1257.5,106,332425,69,37,0.35,440.13,493.3193809,3.8,1.05,83,27.2,5,8.6
20195,19,27,,3,137,2,WW,Sandhills,199,AZ_2015_022,TX-1609,67_1,5,.,1,8.29,112,5,7,2750.9,146,527969,89,55,0.38,1045.34,1171.668556,4.51,1.11,81.5,29.6,6,9.3
20196,20,27,,4,137,2,WW,Sandhills,88,AZ_2014_662,TX-1409-2,61_2,5,.,2,9.9,119,5,6.4,2515.1,162,435039,98,63,0.39,980.89,1099.429822,3.78,1.14,83.2,29.5,5.9,7.6
20197,21,27,,5,137,2,WW,Sandhills,161,AZ_2014_830,TX-625,149_1,2,.,3,.,135+,2,2.2,864.6,132,183540,89,43,0.33,285.32,319.8007083,4.03,1.12,82.5,32.3,5.6,7.9
20198,22,27,,6,137,2,WW,Sandhills,183,AZ_2014_879,TX-495-2,143_2,2,.,2,.,135+,1,1.6,628.8,94,187440,67,26,0.28,176.06,197.3367191,3.28,1.2,82.7,38.2,4.8,8.1
20199,23,27,,7,137,2,WW,Sandhills,179,AZ_2014_870,TX-2389-2,130_2,2,.,3,9.23,134,3,4.8,1886.3,158,334534,99,58,0.37,697.93,782.2743178,4.05,1.07,80,30.6,6.2,8.7
20200,24,27,,8,137,2,WW,Sandhills,28,AZ_2014_599,TX-1307,51_1,4,.,3,9.23,134,3,2,786,143,154019,90,53,0.37,290.82,325.9653792,4.17,1.12,80.4,31,6.8,8.4
20201,25,27,,1,138,2,WW,Sandhills,25,AZ_2014_596,TX-1304,48_1,4,.,2,9.14,125,4,5.2,2043.5,167,342885,107,58,0.35,715.23,801.6650098,4.46,1.15,84.1,30.3,6.1,7.7
20202,26,27,,2,138,2,WW,Sandhills,212,AZ_2015_078,TX-1197,167_1,4,.,3,9.23,134,3,3.2,1257.5,119,296110,80,39,0.33,414.98,465.1300222,4.05,1.04,81.8,33.4,6.8,8.3
20203,27,27,,3,138,2,WW,Sandhills,198,AZ_2015_021,TX-1419,173_1,4,.,3,.,135+,2,3.2,1257.5,117,301172,74,43,0.37,465.28,521.5087395,4.69,1.04,82.5,30.6,5.5,8.5
20204,28,27,,4,138,2,WW,Sandhills,154,AZ_2014_818,TX-135-3,58_3,4,.,3,9.23,134,2,2,786,.,.,.,.,.,.,.,.,.,.,.,.,.
20205,29,27,,5,138,2,WW,Sandhills,190,AZ_2014_890,TX-1125,25_1,3,.,4,9.23,134,3,2.8,1100.3,119,259089,78,41,0.34,374.1,419.3097048,4.52,1.05,83.1,30.6,6.3,8.1
20206,30,27,,6,138,2,WW,Sandhills,138,AZ_2014_791,TX-1283-2,44_2,3,.,2,9.23,134,2,2.8,1100.3,112,275286,78,33,0.29,319.09,357.6517875,3.91,1.22,82.3,32.9,5,8.1
20207,31,27,,7,138,2,WW,Sandhills,108,AZ_2014_710,TX-141-2,62_2,3,.,2,9.14,125,4,4.4,1729.1,110,440465,72,37,0.34,587.89,658.9360662,3.77,1.06,81,31.4,5.2,9.1
20208,32,27,,8,138,2,WW,Sandhills,144,AZ_2014_805,TX-2403-2,136_2,2,.,3,9.23,134,2,2.8,1100.3,140,220227,94,46,0.33,363.1,406.980363,4.51,1.12,82.4,31.8,4.7,8.4
20209,32,28,,1,139,2,WW,Sandhills,111,AZ_2014_716,TX-180-5,69_5,3,.,1,9.23,134,3,3,1178.9,167,197809,102,63,0.38,447.98,502.1180475,3.59,1.11,82.9,29.6,6.7,8.6
20210,31,28,,2,139,2,WW,Sandhills,218,AZ_2015_141,DP14,DP14,4,.,1,9.14,125,4,3.8,1493.3,119,351629,70,49,0.41,612.25,686.2399539,4.06,1.1,81.1,30.3,6.1,9.2
20211,30,28,,3,139,2,WW,Sandhills,130,AZ_2014_770,TX-1045,16_1,4,.,1,9.23,134,3,3.8,1493.3,90,464938,61,29,0.32,477.86,535.6090231,4.34,1.05,81.3,33.2,5.9,8.5
20212,29,28,,4,139,2,WW,Sandhills,188,AZ_2014_888,TX-1114-3,22_3,3,.,1,9.23,134,2,0.8,314.4,132,66741,78,53,0.4,125.76,140.9580018,4.31,1.08,81.7,31,5.6,8.8
20213,28,28,,5,139,2,WW,Sandhills,172,AZ_2014_860,TX-1194-2,32_2,4,.,3,9.9,119,4,3.6,1414.7,140,283156,83,57,0.41,580.03,650.1261911,4.02,0.99,78.6,24,4,12.2
20214,27,28,,6,139,2,WW,Sandhills,115,AZ_2014_726,TX-239-1,131_1,4,.,2,9.14,125,3,1.6,628.8,142,124082,94,48,0.34,213.79,239.6263614,4.22,1.18,84.5,31.3,5.2,7.5
20215,26,28,,7,139,2,WW,Sandhills,42,AZ_2014_613,TX-1403,60_1,4,.,3,9.14,125,4,3,1178.9,109,303070,70,38,0.35,412.62,462.484818,4.85,1.05,80.6,30.5,5.4,8.9
20216,25,28,,8,139,2,WW,Sandhills,160,AZ_2014_828,TX-498-3,144_3,3,.,2,9.23,134,3,3,1178.9,137,241128,89,47,0.34,400.83,449.2700053,4.29,0.92,78.2,25.5,6,11.3
20217,24,28,,1,140,2,WW,Sandhills,18,AZ_2014_587,TX-681,12_1,3,.,3,9.14,125,3,1.8,707.4,130,152479,76,52,0.4,282.96,317.1555041,4.45,0.99,80,28.9,5.8,9.5
20218,23,28,,2,140,2,WW,Sandhills,45,AZ_2014_616,TX-2319,90_1,3,.,2,9.9,119,4,5.4,2122.1,140,424744,89,51,0.36,763.96,856.2839938,4.43,1.09,81.6,33.1,5.5,8.5
20219,22,28,,3,140,2,WW,Sandhills,201,AZ_2015_028,TX-1975,75_1,4,.,1,9.14,125,4,2,786,108,203932,70,39,0.36,282.96,317.1555041,4.31,1.12,82,32.8,5.9,7.9
20220,21,28,,4,140,2,WW,Sandhills,74,AZ_2014_647,TX-2374,120_1,3,.,3,8.31,112,3,4.6,1807.7,166,305144,94,71,0.43,777.31,871.2473313,5,1.08,82.7,29.2,4.7,8.8
20221,20,28,,5,140,2,WW,Sandhills,121,AZ_2014_732,TX-490-1,142_1,4,.,2,9.14,125,4,4.8,1886.3,114,463651,78,35,0.31,584.75,655.4165995,4.34,1.12,79.9,30.6,6,8.8
20222,19,28,,6,140,2,WW,Sandhills,55,AZ_2014_627,TX-2352,102_1,3,.,3,9.14,125,3,3.8,1493.3,133,314620,89,43,0.32,477.86,535.6090231,2.86,1.16,80.4,31.7,5.3,9.8
20223,18,28,,7,140,2,WW,Sandhills,24,AZ_2014_595,TX-1303,47_1,5,.,2,9.6,119,3,3.8,1493.3,145,288580,90,54,0.37,552.52,619.2916282,4.16,1.06,82.3,28.8,6,8.6
20224,17,28,,8,140,2,WW,Sandhills,63,AZ_2014_635,TX-2353,103_1,3,.,3,9.14,125,3,4,1571.9,123,358102,73,49,0.4,628.76,704.7451751,4.49,1.08,83.5,32.2,5.8,8.1
30001,33,15,,1,141,3,WW,Sandhills,122,AZ_2014_736,TX-570-2,145_2,5,.,2,9.14,117,4,3.8,1493.3,143,292619,95,46,0.32,477.86,535.6090231,4.57,1.02,78.7,33.6,5.6,9
30002,34,15,,2,141,3,WW,Sandhills,4,AZ_2014_570,TX-62,4_1,3,.,2,9.23,126,3,2.6,1021.8,151,189619,100,49,0.32,326.98,366.4952881,4.58,1.07,82.3,31.9,6.1,8.5
30003,35,15,,3,141,3,WW,Sandhills,116,AZ_2014_727,TX-239-2,131_2,5,.,3,9.14,117,4,2.6,1021.8,119,240603,79,39,0.33,337.19,377.939159,4.51,1,81.1,30.4,5.6,9.5
30004,36,15,,4,141,3,WW,Sandhills,139,AZ_2014_792,TX-1283-3,44_3,4,.,2,9.23,126,2,1.8,707.4,100,198224,63,37,0.37,261.74,293.371083,4.48,1.11,81.6,32.3,5.5,8.8
30005,37,15,,5,141,3,WW,Sandhills,41,AZ_2014_612,TX-2315,86_1,3,.,3,.,135+,2,2,786,137,160764,85,51,0.37,290.82,325.9653792,4.34,1.08,82.7,32.7,5.3,8.2
30006,38,15,,6,141,3,WW,Sandhills,175,AZ_2014_865,TX-1270-2,43_2,3,.,3,9.23,126,3,1.8,707.4,164,120865,103,59,0.36,254.66,285.4354703,4.67,1.09,83,31.7,5.7,7.7
30007,39,15,,7,141,3,WW,Sandhills,150,AZ_2014_812,TX-73-8,155_8,5,.,2,.,135+,4,2.8,1100.3,134,230089,81,52,0.39,429.12,480.9788306,4.69,1.12,82.6,30.4,6,8.1
30008,40,15,,8,141,3,WW,Sandhills,160,AZ_2014_828,TX-498-3,144_3,4,.,2,.,135+,3,1.6,628.8,116,151893,77,39,0.34,213.79,239.6263614,3.91,0.91,79.9,25.4,6.7,9.9
30009,41,15,,1,142,3,WW,Sandhills,216,AZ_2015_119,TX-2402,177_1,5,.,3,.,135+,2,1.8,707.4,67,295857,46,18,0.27,191,214.0822069,3.98,1.05,82.1,29.2,5.9,7.5
30010,42,15,,2,142,3,WW,Sandhills,86,AZ_2014_660,TX-2355,105_1,5,.,3,9.23,126,3,2.2,864.6,111,218265,70,40,0.36,311.26,348.8755379,3.84,1.1,80.9,29.9,5.6,9.4
30011,43,15,,3,142,3,WW,Sandhills,94,AZ_2014_677,TX-1718,68_1,4,.,2,.,135+,3,2.8,1100.3,112,275287,72,39,0.35,385.11,431.6502551,4.46,1.04,81.4,30.7,5.4,8.5
30012,44,15,,4,142,3,WW,Sandhills,47,AZ_2014_619,TX-2322,93_1,4,.,2,9.23,126,3,1.8,707.4,133,149039,87,46,0.35,247.59,277.5110661,3.72,1.09,82.4,35.9,5,8.2
30013,45,15,,5,142,3,WW,Sandhills,107,AZ_2014_709,TX-141-1,62_1,5,.,3,.,135+,4,3,1178.9,130,254107,82,47,0.36,424.4,475.6884221,4.71,1.04,82.1,30.9,5.6,7.9
30014,46,15,,6,142,3,WW,Sandhills,48,AZ_2014_620,TX-2316,87_1,3,.,3,9.23,126,2,1.4,550.2,111,138891,75,36,0.32,176.06,197.3367191,4.7,1.05,81.2,31.7,5.3,8.2
30015,47,15,,7,142,3,WW,Sandhills,34,AZ_2014_605,TX-1311,53_1,3,.,3,.,135+,3,3,1178.9,128,258081,88,40,0.31,365.46,409.6255673,4.28,1.02,81.8,28.8,5.9,8.4
30016,48,15,,8,142,3,WW,Sandhills,173,AZ_2014_861,TX-1205-1,36_1,2,.,2,.,135+,2,1.4,550.2,109,141446,67,41,0.38,209.08,234.3471614,4.13,1.05,81.8,30.7,5.1,9.5
30017,48,16,,1,143,3,WW,Sandhills,54,AZ_2014_626,TX-2349,101_1,3,.,2,9.14,117,3,3.6,1414.7,136,291481,76,57,0.42,594.17,665.9749995,3.84,1.1,79.4,28.7,5.5,9.8
30018,47,16,,2,143,3,WW,Sandhills,149,AZ_2014_811,TX-72-2,154_2,4,.,2,9.23,126,3,3.2,1257.5,111,317451,72,39,0.35,440.13,493.3193809,5.59,0.93,79,28.7,4.9,10.3
