unique_id,accession,primary_order,secondary_order,Search ,trait,value,timestamp,person,location,number
P28J_SC14-23-058,SC14-23-058,8,132,23058,Rank,2,2017-06-28 08:34:30+0000, ,,1
P28J_SC14-23-057,SC14-23-057,8,131,23057,Ripe Date,6/28/2017,2017-06-28 08:34:48+0000, ,,1
P28J_SC14-23-057,SC14-23-057,8,131,23057,Rank,4,2017-06-28 08:34:49+0000, ,,1
P28J_SC14-23-045,SC14-23-045,8,119,23045,Ripe Date,6/28/2017,2017-06-28 08:35:14+0000, ,,1
P28J_SC14-23-045,SC14-23-045,8,119,23045,Rank,5,2017-06-28 08:35:32+0000, ,,1
P28J_SC14-23-042,SC14-23-042,8,116,23042,Ripe Date,6/28/2017,2017-06-28 08:35:51+0000, ,,1
P28J_SC14-23-042,SC14-23-042,8,116,23042,Rank,5,2017-06-28 08:35:56+0000, ,,1
P28J_SC14-23-040,SC14-23-040,8,114,23040,Ripe Date,6/28/2017,2017-06-28 08:36:17+0000, ,,1
P28J_SC14-23-040,SC14-23-040,8,114,23040,Rank,4,2017-06-28 08:36:19+0000, ,,1
P28J_SC14-23-039,SC14-23-039,8,113,23039,Ripe Date,6/28/2017,2017-06-28 08:36:35+0000, ,,1
P28J_SC14-23-039,SC14-23-039,8,113,23039,Rank,3,2017-06-28 08:36:36+0000, ,,1
P28J_SC14-23-038,SC14-23-038,8,112,23038,Ripe Date,6/28/2017,2017-06-28 08:36:51+0000, ,,1
P28J_SC14-23-038,SC14-23-038,8,112,23038,Rank,3,2017-06-28 08:36:53+0000, ,,1
P28J_SC14-23-036,SC14-23-036,8,110,23036,Ripe Date,6/28/2017,2017-06-28 08:37:11+0000, ,,1
P28J_SC14-23-036,SC14-23-036,8,110,23036,Rank,4,2017-06-28 08:37:13+0000, ,,1
P28J_SC14-23-033,SC14-23-033,8,107,23033,Ripe Date,6/28/2017,2017-06-28 08:37:34+0000, ,,1
P28J_SC14-23-033,SC14-23-033,8,107,23033,Rank,4,2017-06-28 08:37:36+0000, ,,1
P28J_SC14-23-030,SC14-23-030,8,104,23030,Ripe Date,6/28/2017,2017-06-28 08:37:50+0000, ,,1
P28J_SC14-23-030,SC14-23-030,8,104,23030,Rank,3,2017-06-28 08:37:51+0000, ,,1
P28J_SC14-23-029,SC14-23-029,8,103,23029,Ripe Date,6/28/2017,2017-06-28 08:38:01+0000, ,,1
P28J_SC14-23-029,SC14-23-029,8,103,23029,Rank,3,2017-06-28 08:38:02+0000, ,,1
P28J_SC14-23-024,SC14-23-024,8,98,23024,Ripe Date,6/28/2017,2017-06-28 08:38:34+0000, ,,1
P28J_SC14-23-024,SC14-23-024,8,98,23024,Rank,2,2017-06-28 08:38:35+0000, ,,1
P28J_SC14-23-021,SC14-23-021,8,95,23021,Ripe Date,6/28/2017,2017-06-28 08:39:07+0000, ,,1
P28J_SC14-23-021,SC14-23-021,8,95,23021,Rank,5,2017-06-28 08:39:08+0000, ,,1
P28J_SC14-23-018,SC14-23-018,8,92,23018,Ripe Date,6/28/2017,2017-06-28 08:39:40+0000, ,,1
P28J_SC14-23-018,SC14-23-018,8,92,23018,Rank,6,2017-06-28 08:39:44+0000, ,,1
P28J_SC14-23-014,SC14-23-014,8,88,23014,Ripe Date,6/28/2017,2017-06-28 08:40:04+0000, ,,1
P28J_SC14-23-014,SC14-23-014,8,88,23014,Rank,4,2017-06-28 08:40:06+0000, ,,1
P28J_SC14-23-005,SC14-23-005,8,79,23005,Ripe Date,6/28/2017,2017-06-28 08:40:27+0000, ,,1
P28J_SC14-23-005,SC14-23-005,8,79,23005,Rank,3,2017-06-28 08:40:29+0000, ,,1
P28J_SC14-23-004,SC14-23-004,8,78,23004,Ripe Date,6/28/2017,2017-06-28 08:40:48+0000, ,,1
P28J_SC14-23-004,SC14-23-004,8,78,23004,Rank,4,2017-06-28 08:40:51+0000, ,,1
P28J_SC14-24-072,SC14-24-072,8,74,24072,Ripe Date,6/28/2017,2017-06-28 08:42:18+0000, ,,1
P28J_SC14-24-072,SC14-24-072,8,74,24072,Rank,3,2017-06-28 08:42:19+0000, ,,1
P28J_SC14-24-066,SC14-24-066,8,68,24066,Ripe Date,6/28/2017,2017-06-28 08:43:32+0000, ,,1
P28J_SC14-24-066,SC14-24-066,8,68,24066,Rank,4,2017-06-28 08:43:34+0000, ,,1
P28J_SC14-24-063,SC14-24-063,8,65,24063,Ripe Date,6/28/2017,2017-06-28 08:44:08+0000, ,,1
P28J_SC14-24-063,SC14-24-063,8,65,24063,Ohiti,/storage/emulated/0/fieldBook/plot_data/2014_Block/photos/P28J_SC14-24-063_Ohiti_1_2017-06-28-08-44-10.jpg,2017-06-28 08:44:25+0000, ,,2
P28J_SC14-24-063,SC14-24-063,8,65,24063,Rank,8,2017-06-28 08:44:29+0000, ,,1
P28J_SC14-24-052,SC14-24-052,8,54,24052,Ripe Date,6/28/2017,2017-06-28 08:45:09+0000, ,,1
P28J_SC14-24-052,SC14-24-052,8,54,24052,Rank,1,2017-06-28 08:45:10+0000, ,,1
P28J_SC14-24-052,SC14-24-052,8,54,24052,Notes,skin cracking,2017-06-28 08:45:16+0000, ,,1
P28J_SC14-24-047,SC14-24-047,8,49,24047,Ripe Date,6/28/2017,2017-06-28 08:45:56+0000, ,,1
P28J_SC14-24-047,SC14-24-047,8,49,24047,Rank,7,2017-06-28 08:45:57+0000, ,,1
P28J_SC14-24-043,SC14-24-043,8,45,24043,Ripe Date,6/28/2017,2017-06-28 08:46:43+0000, ,,1
P28J_SC14-24-043,SC14-24-043,8,45,24043,Rank,5,2017-06-28 08:46:44+0000, ,,1
P28J_SC14-24-027,SC14-24-027,8,31,24027,Ripe Date,6/28/2017,2017-06-28 08:47:35+0000, ,,1
P28J_SC14-24-027,SC14-24-027,8,31,24027,Rank,6,2017-06-28 08:47:37+0000, ,,1
P28J_SC14-24-013,SC14-24-013,8,17,24013,Ripe Date,6/28/2017,2017-06-28 08:48:45+0000, ,,1
P28J_SC14-24-013,SC14-24-013,8,17,24013,Rank,8,2017-06-28 08:48:46+0000, ,,1
P28J_SC14-24-013,SC14-24-013,8,17,24013,Notes,large firm,2017-06-28 08:48:53+0000, ,,1
P28J_SC14-24-008,SC14-24-008,8,12,24008,Ripe Date,6/28/2017,2017-06-28 08:49:30+0000, ,,1
P28J_SC14-24-008,SC14-24-008,8,12,24008,Rank,4,2017-06-28 08:49:32+0000, ,,1
P28J_SC14-24-007,SC14-24-007,8,11,24007,Ripe Date,6/28/2017,2017-06-28 08:49:56+0000, ,,1
P28J_SC14-24-007,SC14-24-007,8,11,24007,Rank,6,2017-06-28 08:49:59+0000, ,,1
P28J_SC14-26-076,SC14-26-076,7,157,26076,Ripe Date,6/28/2017,2017-06-28 08:50:50+0000, ,,1
P28J_SC14-26-076,SC14-26-076,7,157,26076,Rank,4,2017-06-28 08:50:56+0000, ,,1
P28J_SC14-26-075,SC14-26-075,7,156,26075,Ripe Date,6/28/2017,2017-06-28 08:51:13+0000, ,,1
P28J_SC14-26-075,SC14-26-075,7,156,26075,Rank,3,2017-06-28 08:51:16+0000, ,,1
P28J_SC14-26-073,SC14-26-073,7,154,26073,Ripe Date,6/28/2017,2017-06-28 08:51:41+0000, ,,1
P28J_SC14-26-073,SC14-26-073,7,154,26073,Rank,3,2017-06-28 08:51:42+0000, ,,1
P28J_SC14-26-071,SC14-26-071,7,152,26071,Ripe Date,6/28/2017,2017-06-28 08:52:02+0000, ,,1
P28J_SC14-26-071,SC14-26-071,7,152,26071,Rank,5,2017-06-28 08:52:03+0000, ,,1
P28J_SC14-26-069,SC14-26-069,7,150,26069,Ripe Date,6/28/2017,2017-06-28 08:52:34+0000, ,,1
P28J_SC14-26-069,SC14-26-069,7,150,26069,Rank,4,2017-06-28 08:52:35+0000, ,,1
P28J_SC14-26-046,SC14-26-046,7,127,26046,Ripe Date,6/28/2017,2017-06-28 08:53:15+0000, ,,1
P28J_SC14-26-046,SC14-26-046,7,127,26046,Rank,3,2017-06-28 08:53:20+0000, ,,1
P28J_SC14-26-044,SC14-26-044,7,125,26044,Ripe Date,6/28/2017,2017-06-28 08:53:48+0000, ,,1
P28J_SC14-26-044,SC14-26-044,7,125,26044,Rank,5,2017-06-28 08:53:49+0000, ,,1
P28J_SC14-26-032,SC14-26-032,7,113,26032,Ripe Date,6/28/2017,2017-06-28 08:54:19+0000, ,,1
P28J_SC14-26-032,SC14-26-032,7,113,26032,Rank,6,2017-06-28 08:54:22+0000, ,,1
P28J_SC14-26-028,SC14-26-028,7,109,26028,Ripe Date,6/28/2017,2017-06-28 08:55:03+0000, ,,1
P28J_SC14-26-028,SC14-26-028,7,109,26028,Rank,4,2017-06-28 08:55:04+0000, ,,1
P28J_SC14-26-027,SC14-26-027,7,108,26027,Ripe Date,6/28/2017,2017-06-28 08:55:06+0000, ,,1
P28J_SC14-26-027,SC14-26-027,7,108,26027,Rank,5,2017-06-28 08:55:07+0000, ,,1
P28J_SC14-26-009,SC14-26-009,7,90,26009,Ripe Date,6/28/2017,2017-06-28 08:55:39+0000, ,,1
P28J_SC14-26-009,SC14-26-009,7,90,26009,Rank,5,2017-06-28 08:55:40+0000, ,,1
P28J_SC14-14-170,SC14-14-170,7,65,14170,Ripe Date,6/28/2017,2017-06-28 08:56:43+0000, ,,1
P28J_SC14-14-170,SC14-14-170,7,65,14170,Rank,2,2017-06-28 08:56:44+0000, ,,1
P28J_SC14-14-167,SC14-14-167,7,62,14167,Ripe Date,6/18/2017,2017-06-28 08:56:54+0000, ,,1
P28J_SC14-14-167,SC14-14-167,7,62,14167,Rank,2,2017-06-28 08:56:55+0000, ,,1
P28J_SC14-14-134,SC14-14-134,7,29,14134,Ripe Date,6/28/2017,2017-06-28 08:58:04+0000, ,,1
P28J_SC14-14-134,SC14-14-134,7,29,14134,Rank,6,2017-06-28 08:58:06+0000, ,,1
P28J_SC14-14-119,SC14-14-119,7,14,14119,Ripe Date,6/28/2017,2017-06-28 08:58:48+0000, ,,1
P28J_SC14-14-119,SC14-14-119,7,14,14119,Rank,5,2017-06-28 08:58:49+0000, ,,1
P28J_SC14-14-045,SC14-14-045,6,97,14045,Ripe Date,6/28/2017,2017-06-28 09:00:07+0000, ,,1
P28J_SC14-14-045,SC14-14-045,6,97,14045,Rank,2,2017-06-28 09:00:09+0000, ,,1
P28J_SC14-14-042,SC14-14-042,6,94,14042,Ripe Date,6/28/2017,2017-06-28 09:00:23+0000, ,,1
P28J_SC14-14-042,SC14-14-042,6,94,14042,Rank,2,2017-06-28 09:00:24+0000, ,,1
P28J_SC14-14-017,SC14-14-017,6,69,14017,Ripe Date,6/17/2017,2017-06-28 09:00:54+0000, ,,1
P28J_SC14-14-017,SC14-14-017,6,69,14017,Rank,3,2017-06-28 09:00:56+0000, ,,1
P28J_SC14-22-203,SC14-22-203,6,28,22203,Ripe Date,6/28/2017,2017-06-28 09:02:20+0000, ,,1
P28J_SC14-22-203,SC14-22-203,6,28,22203,Rank,4,2017-06-28 09:02:21+0000, ,,1
P28J_SC14-22-188,SC14-22-188,6,13,22188,Ripe Date,6/28/2017,2017-06-28 09:02:40+0000, ,,1
P28J_SC14-22-188,SC14-22-188,6,13,22188,Rank,3,2017-06-28 09:02:41+0000, ,,1
P28J_SC14-22-176,SC14-22-176,5,152,22176,Rank,6,2017-06-28 09:04:12+0000, ,,1
P28J_SC14-22-164,SC14-22-164,5,140,22164,Ripe Date,6/28/2017,2017-06-28 09:04:46+0000, ,,1
P28J_SC14-22-164,SC14-22-164,5,140,22164,Rank,5,2017-06-28 09:04:49+0000, ,,1
P28J_SC14-22-158,SC14-22-158,5,134,22158,Ripe Date,6/28/2017,2017-06-28 09:05:15+0000, ,,1
P28J_SC14-22-158,SC14-22-158,5,134,22158,Rank,5,2017-06-28 09:05:17+0000, ,,1
P28J_SC14-22-106,SC14-22-106,5,82,22106,Ripe Date,6/28/2017,2017-06-28 09:06:22+0000, ,,1
P28J_SC14-22-106,SC14-22-106,5,82,22106,Rank,9,2017-06-28 09:06:23+0000, ,,1
P28J_SC14-22-085,SC14-22-085,5,61,22085,Ripe Date,6/28/2017,2017-06-28 09:08:51+0000, ,,1
P28J_SC14-22-085,SC14-22-085,5,61,22085,Rank,5,2017-06-28 09:08:52+0000, ,,1
P28J_SC14-22-078,SC14-22-078,5,54,22078,Ripe Date,6/28/2017,2017-06-28 09:09:23+0000, ,,1
P28J_SC14-22-078,SC14-22-078,5,54,22078,Rank,8,2017-06-28 09:09:25+0000, ,,1
P28J_SC14-21-095,SC14-21-095,17,141,21095,Notes,"wfl  bland  very nive in july 11, soft though  ",2017-07-11 09:00:49+0000, ,,1
P28J_SC14-21-094,SC14-21-094,17,140,21094,Ripe Date,7/11/2017,2017-07-11 09:01:22+0000, ,,1
P28J_SC14-21-094,SC14-21-094,17,140,21094,Rank,5,2017-07-11 09:01:24+0000, ,,1
P28J_SC14-21-092,SC14-21-092,17,138,21092,Ripe Date,7/11/2017,2017-07-11 09:02:08+0000, ,,1
P28J_SC14-21-092,SC14-21-092,17,138,21092,Rank,7,2017-07-11 09:02:10+0000, ,,1
P28J_SC14-21-092,SC14-21-092,17,138,21092,Notes,cling,2017-07-11 09:02:13+0000, ,,1
P28J_SC14-21-091,SC14-21-091,17,137,21091,Ripe Date,7/11/2017,2017-07-11 09:03:01+0000, ,,1
P28J_SC14-21-091,SC14-21-091,17,137,21091,Rank,7,2017-07-11 09:03:06+0000, ,,1
P28J_SC14-3-007,SC14-03-007,17,133,3007,Ripe Date,7/11/2017,2017-07-11 09:03:44+0000, ,,1
P28J_SC14-3-007,SC14-03-007,17,133,3007,Rank,5,2017-07-11 09:03:45+0000, ,,1
P28J_SC14-25-022,SC14-25-022,17,119,25022,Ripe Date,7/11/2017,2017-07-11 09:04:50+0000, ,,1
P28J_SC14-25-022,SC14-25-022,17,119,25022,Rank,9,2017-07-11 09:04:53+0000, ,,1
P28J_SC14-25-021,SC14-25-021,17,118,25021,Ripe Date,7/11/2017,2017-07-11 09:07:53+0000, ,,1
P28J_SC14-25-021,SC14-25-021,17,118,25021,Rank,2,2017-07-11 09:07:54+0000, ,,1
P28J_SC14-25-018,SC14-25-018,17,115,25018,Ripe Date,7/11/2017,2017-07-11 09:08:12+0000, ,,1
P28J_SC14-25-018,SC14-25-018,17,115,25018,Rank,2,2017-07-11 09:08:14+0000, ,,1
P28J_SC14-25-017,SC14-25-017,17,114,25017,Ripe Date,7/11/2017,2017-07-11 09:08:35+0000, ,,1
P28J_SC14-25-016,SC14-25-016,17,113,25016,Ripe Date,7/11/2017,2017-07-11 09:08:59+0000, ,,1
P28J_SC14-25-016,SC14-25-016,17,113,25016,Rank,5,2017-07-11 09:09:01+0000, ,,1
P28J_SC14-25-015,SC14-25-015,17,112,25015,Ripe Date,7/12/2017,2017-07-11 09:09:13+0000, ,,1
P28J_SC14-25-015,SC14-25-015,17,112,25015,Rank,4,2017-07-11 09:09:16+0000, ,,1
P28J_SC14-25-014,SC14-25-014,17,111,25014,Ripe Date,7/11/2017,2017-07-11 09:09:31+0000, ,,1
P28J_SC14-25-013,SC14-25-013,17,110,25013,Ripe Date,7/9/2017,2017-07-11 09:09:51+0000, ,,1
P28J_SC14-25-013,SC14-25-013,17,110,25013,Rank,7,2017-07-11 09:09:52+0000, ,,1
P28J_SC14-25-009,SC14-25-009,17,106,25009,Ripe Date,7/11/2017,2017-07-11 09:10:24+0000, ,,1
P28J_SC14-25-009,SC14-25-009,17,106,25009,Rank,6,2017-07-11 09:10:26+0000, ,,1
P28J_SC14-25-006,SC14-25-006,17,103,25006,Ripe Date,7/11/2017,2017-07-11 09:10:56+0000, ,,1
P28J_SC14-25-006,SC14-25-006,17,103,25006,Rank,5,2017-07-11 09:10:58+0000, ,,1
P28J_SC14-01-005,SC14-01-005,17,79,1005,Ripe Date,7/11/2017,2017-07-11 09:11:50+0000, ,,1
P28J_SC14-01-005,SC14-01-005,17,79,1005,Rank,4,2017-07-11 09:11:52+0000, ,,1
P28J_SC14-2-017,SC14-02-017,17,71,2017,Ripe Date,7/6/2017,2017-07-11 09:12:18+0000, ,,1
P28J_SC14-2-017,SC14-02-017,17,71,2017,Rank,3,2017-07-11 09:12:20+0000, ,,1
P28J_SC14-2-016,SC14-02-016,17,70,2016,Ripe Date,7/11/2017,2017-07-11 09:12:51+0000, ,,1
P28J_SC14-2-016,SC14-02-016,17,70,2016,Rank,6,2017-07-11 09:12:53+0000, ,,1
P28J_SC14-2-006,SC14-02-006,17,60,2006,Ripe Date,7/6/2017,2017-07-11 09:13:25+0000, ,,1
P28J_SC14-2-006,SC14-02-006,17,60,2006,Rank,5,2017-07-11 09:13:29+0000, ,,1
P28J_SC14-5-018,SC14-05-018,17,29,5018,Ripe Date,7/11/2017,2017-07-11 09:14:32+0000, ,,1
P28J_SC14-5-018,SC14-05-018,17,29,5018,Rank,5,2017-07-11 09:14:34+0000, ,,1
P28J_SC14-5-007,SC14-05-007,17,18,5007,Ripe Date,7/11/2017,2017-07-11 09:15:08+0000, ,,1
P28J_SC14-5-007,SC14-05-007,17,18,5007,Rank,4,2017-07-11 09:15:11+0000, ,,1
P28J_SC14-16-014,SC14-16-014,17,1,16014,Ripe Date,7/11/2017,2017-07-11 09:16:20+0000, ,,1
P28J_SC14-16-014,SC14-16-014,17,1,16014,Rank,6,2017-07-11 09:16:21+0000, ,,1
P28J_SC14-4-021,SC14-04-021,16,105,4021,Ripe Date,7/11/2017,2017-07-11 09:17:12+0000, ,,1
P28J_SC14-4-021,SC14-04-021,16,105,4021,Rank,1,2017-07-11 09:17:13+0000, ,,1
P28J_SC14-4-016,SC14-04-016,16,100,4016,Ripe Date,7/11/2017,2017-07-11 09:17:40+0000, ,,1
P28J_SC14-4-016,SC14-04-016,16,100,4016,Rank,4,2017-07-11 09:17:42+0000, ,,1
P28J_SC14-4-001,SC14-04-001,16,85,4001,Ripe Date,7/11/2017,2017-07-11 09:18:19+0000, ,,1
P28J_SC14-4-001,SC14-04-001,16,85,4001,Rank,3,2017-07-11 09:18:20+0000, ,,1
P28J_SC14-28-173,SC14-28-173,16,75,28173,Ripe Date,7/11/2017,2017-07-11 09:19:04+0000, ,,1
P28J_SC14-28-173,SC14-28-173,16,75,28173,Rank,3,2017-07-11 09:19:05+0000, ,,1
P28J_SC14-28-111,SC14-28-111,16,13,28111,Ripe Date,7/11/2017,2017-07-11 09:20:37+0000, ,,1
P28J_SC14-28-111,SC14-28-111,16,13,28111,Rank,3,2017-07-11 09:20:38+0000, ,,1
P28J_SC14-28-107,SC14-28-107,16,9,28107,Ripe Date,7/11/2017,2017-07-11 09:20:54+0000, ,,1
P28J_SC14-28-107,SC14-28-107,16,9,28107,Rank,3,2017-07-11 09:20:55+0000, ,,1
P28J_SC14-28-078,SC14-28-078,15,121,28078,Ripe Date,7/11/2017,2017-07-11 09:21:54+0000, ,,1
P28J_SC14-28-078,SC14-28-078,15,121,28078,Rank,4,2017-07-11 09:21:55+0000, ,,1
P28J_SC14-28-027,SC14-28-027,15,70,28027,Ripe Date,7/11/2017,2017-07-11 09:22:55+0000, ,,1
P28J_SC14-28-027,SC14-28-027,15,70,28027,Rank,3,2017-07-11 09:22:56+0000, ,,1
P28J_SC14-31-207,SC14-31-207,14,146,31207,Ripe Date,7/11/2017,2017-07-11 09:24:31+0000, ,,1
P28J_SC14-31-207,SC14-31-207,14,146,31207,Rank,3,2017-07-11 09:24:32+0000, ,,1
P28J_SC14-31-205,SC14-31-205,14,144,31205,Ripe Date,7/11/2017,2017-07-11 09:28:20+0000, ,,1
P28J_SC14-31-205,SC14-31-205,14,144,31205,Rank,5,2017-07-11 09:28:22+0000, ,,1
P28J_SC14-31-194,SC14-31-194,14,133,31194,Ripe Date,7/11/2017,2017-07-11 09:28:49+0000, ,,1
P28J_SC14-31-194,SC14-31-194,14,133,31194,Rank,2,2017-07-11 09:28:51+0000, ,,1
P28J_SC14-31-190,SC14-31-190,14,129,31190,Ripe Date,7/11/2017,2017-07-11 09:29:07+0000, ,,1
P28J_SC14-31-190,SC14-31-190,14,129,31190,Rank,4,2017-07-11 09:29:14+0000, ,,1
P28J_SC14-31-189,SC14-31-189,14,128,31189,Ripe Date,7/11/2017,2017-07-11 09:29:21+0000, ,,1
P28J_SC14-31-189,SC14-31-189,14,128,31189,Rank,5,2017-07-11 09:29:24+0000, ,,1
P28J_SC14-31-186,SC14-31-186,14,125,31186,Ripe Date,7/11/2017,2017-07-11 09:29:31+0000, ,,1
P28J_SC14-31-186,SC14-31-186,14,125,31186,Rank,4,2017-07-11 09:29:34+0000, ,,1
P28J_SC14-31-177,SC14-31-177,14,116,31177,Ripe Date,7/6/2017,2017-07-11 09:29:55+0000, ,,1
P28J_SC14-31-177,SC14-31-177,14,116,31177,Rank,3,2017-07-11 09:29:57+0000, ,,1
P28J_SC14-31-168,SC14-31-168,14,107,31168,Ripe Date,7/11/2017,2017-07-11 09:30:46+0000, ,,1
P28J_SC14-31-143,SC14-31-143,14,82,31143,Ripe Date,7/11/2017,2017-07-11 09:31:36+0000, ,,1
P28J_SC14-31-143,SC14-31-143,14,82,31143,Rank,5,2017-07-11 09:31:37+0000, ,,1
P28J_SC14-31-142,SC14-31-142,14,81,31142,Ripe Date,7/11/2017,2017-07-11 09:31:48+0000, ,,1
P28J_SC14-31-142,SC14-31-142,14,81,31142,Rank,3,2017-07-11 09:31:50+0000, ,,1
P28J_SC14-31-137,SC14-31-137,14,76,31137,Ripe Date,7/11/2017,2017-07-11 09:32:01+0000, ,,1
P28J_SC14-31-137,SC14-31-137,14,76,31137,Rank,4,2017-07-11 09:32:02+0000, ,,1
P28J_SC14-31-097,SC14-31-097,14,36,31097,Ripe Date,7/11/2017,2017-07-11 09:33:06+0000, ,,1
P28J_SC14-31-097,SC14-31-097,14,36,31097,Rank,2,2017-07-11 09:33:07+0000, ,,1
P28J_SC14-31-091,SC14-31-091,14,30,31091,Ripe Date,7/11/2017,2017-07-11 09:33:22+0000, ,,1
P28J_SC14-31-091,SC14-31-091,14,30,31091,Rank,2,2017-07-11 09:33:23+0000, ,,1
P28J_SC14-31-074,SC14-31-074,14,13,31074,Ripe Date,7/11/2017,2017-07-11 09:34:03+0000, ,,1
P28J_SC14-31-074,SC14-31-074,14,13,31074,Rank,6,2017-07-11 09:34:04+0000, ,,1
P28J_SC14-29-065,SC14-29-065,13,65,29065,Ripe Date,7/11/2017,2017-07-11 09:36:33+0000, ,,1
P28J_SC14-29-065,SC14-29-065,13,65,29065,Rank,4,2017-07-11 09:36:34+0000, ,,1
P28J_SC14-29-061,SC14-29-061,13,61,29061,Ripe Date,7/11/2017,2017-07-11 09:36:52+0000, ,,1
P28J_SC14-29-061,SC14-29-061,13,61,29061,Rank,3,2017-07-11 09:36:54+0000, ,,1
P28J_SC14-29-054,SC14-29-054,13,54,29054,Ripe Date,7/11/2017,2017-07-11 09:37:19+0000, ,,1
P28J_SC14-29-054,SC14-29-054,13,54,29054,Rank,5,2017-07-11 09:37:20+0000, ,,1
P28J_SC14-29-038,SC14-29-038,13,38,29038,Ripe Date,7/11/2017,2017-07-11 09:38:05+0000, ,,1
P28J_SC14-29-038,SC14-29-038,13,38,29038,Rank,3,2017-07-11 09:38:06+0000, ,,1
